date,strategy,return,nav
2018-04-26,csi300_etf_buy_hold,-0.019884877027734227,0.9057059961315278
2018-04-27,csi300_etf_buy_hold,0.0021356113187400716,0.907640232108317
2018-05-02,csi300_etf_buy_hold,0.003196590303676139,0.9105415860735008
2018-05-03,csi300_etf_buy_hold,0.005841741901221331,0.9158607350096709
2018-05-04,csi300_etf_buy_hold,-0.004751847940865805,0.9115087040618953
2018-05-07,csi300_etf_buy_hold,0.01618037135278505,0.9262572533849126
2018-05-08,csi300_etf_buy_hold,0.013051422605063978,0.9383462282398449
2018-05-09,csi300_etf_buy_hold,-0.002834321051275346,0.93568665377176
2018-05-10,csi300_etf_buy_hold,0.006718346253229868,0.9419729206963247
2018-05-11,csi300_etf_buy_hold,-0.005903490759753494,0.9364119922630559
2018-05-14,csi300_etf_buy_hold,0.008778724502969126,0.9446324951644097
2018-05-15,csi300_etf_buy_hold,0.00383926286153069,0.9482591876208896
2018-05-16,csi300_etf_buy_hold,-0.008159102498725201,0.9405222437137328
2018-05-17,csi300_etf_buy_hold,-0.008483290488431883,0.9325435203094775
2018-05-18,csi300_etf_buy_hold,0.010889292196007316,0.9426982591876207
2018-05-21,csi300_etf_buy_hold,0.004873044370351298,0.9472920696324949
2018-05-22,csi300_etf_buy_hold,-0.0040837161817254275,0.9434235976789165
2018-05-23,csi300_etf_buy_hold,-0.013070220399794996,0.9310928433268855
2018-05-24,csi300_etf_buy_hold,-0.008049857179953324,0.9235976789168274
2018-05-25,csi300_etf_buy_hold,-0.0023560209424083878,0.9214216634429396
2018-05-28,csi300_etf_buy_hold,0.006297559695617849,0.927224371373307
2018-05-29,csi300_etf_buy_hold,-0.009387222946545037,0.9185203094777558
2018-05-30,csi300_etf_buy_hold,-0.01895235588312716,0.9011121856866532
2018-05-31,csi300_etf_buy_hold,0.020391735980681558,0.9194874274661503
2018-06-01,csi300_etf_buy_hold,-0.00683670786221402,0.9132011605415855
2018-06-04,csi300_etf_buy_hold,0.009796134498279097,0.9221470019342355
2018-06-05,csi300_etf_buy_hold,0.008390141583639155,0.9298839458413921
2018-06-06,csi300_etf_buy_hold,-0.001820072802912187,0.9281914893617015
2018-06-07,csi300_etf_buy_hold,-0.0002604845011721091,0.9279497098646029
2018-06-08,csi300_etf_buy_hold,-0.013288170922355458,0.9156189555125719
2018-06-11,csi300_etf_buy_hold,0.0026406126221283355,0.9180367504835584
2018-06-12,csi300_etf_buy_hold,0.010007900974453365,0.9272243713733068
2018-06-13,csi300_etf_buy_hold,-0.01016949152542379,0.9177949709864596
2018-06-14,csi300_etf_buy_hold,-0.0026343519494204104,0.9153771760154732
2018-06-15,csi300_etf_buy_hold,-0.0015847860538827918,0.9139264990328813
2018-06-19,csi300_etf_buy_hold,-0.03439153439153442,0.8824951644100573
2018-06-20,csi300_etf_buy_hold,0.0,0.8824951644100573
2018-06-21,csi300_etf_buy_hold,-0.008219178082191747,0.8752417794970979
2018-06-22,csi300_etf_buy_hold,0.0044198895027625085,0.8791102514506763
2018-06-25,csi300_etf_buy_hold,-0.014026402640264113,0.8667794970986453
2018-06-26,csi300_etf_buy_hold,-0.009762900976290179,0.8583172147001926
2018-06-27,csi300_etf_buy_hold,-0.02366197183098584,0.8380077369439064
2018-06-28,csi300_etf_buy_hold,-0.0057703404500865085,0.8331721470019335
2018-06-29,csi300_etf_buy_hold,0.026407428903076013,0.8551740812379103
2018-07-02,csi300_etf_buy_hold,-0.02657619451512583,0.8324468085106376
2018-07-03,csi300_etf_buy_hold,-0.0037757769387162243,0.8293036750483552
2018-07-04,csi300_etf_buy_hold,-0.010495626822157433,0.8205996131528039
2018-07-05,csi300_etf_buy_hold,-0.008249852681202152,0.8138297872340419
2018-07-06,csi300_etf_buy_hold,0.00861556743909686,0.8208413926499026
2018-07-09,csi300_etf_buy_hold,0.029160530191458145,0.8447775628626687
2018-07-10,csi300_etf_buy_hold,0.002575844304522068,0.8469535783365565
2018-07-11,csi300_etf_buy_hold,-0.016557236654296426,0.832930367504835
2018-07-12,csi300_etf_buy_hold,0.0240928882438316,0.8529980657640225
2018-07-13,csi300_etf_buy_hold,0.001700680272108679,0.8544487427466142
2018-07-16,csi300_etf_buy_hold,-0.004244482173174746,0.8508220502901346
2018-07-17,csi300_etf_buy_hold,-0.006251776072747961,0.8455029013539643
2018-07-18,csi300_etf_buy_hold,-0.0045753503002573526,0.841634429400386
2018-07-19,csi300_etf_buy_hold,0.0005745475438092562,0.8421179883945833
2018-07-20,csi300_etf_buy_hold,0.019236290554119906,0.8583172147001925
2018-07-23,csi300_etf_buy_hold,0.006478873239436744,0.8638781431334615
2018-07-24,csi300_etf_buy_hold,0.018471872376154552,0.8798355899419721
2018-07-25,csi300_etf_buy_hold,-0.0002748007694420851,0.8795938104448735
2018-07-26,csi300_etf_buy_hold,-0.012919186366135205,0.8682301740812371
2018-07-27,csi300_etf_buy_hold,-0.0025062656641604564,0.8660541586073492
2018-07-30,csi300_etf_buy_hold,-0.005583472920156374,0.8612185686653763
2018-07-31,csi300_etf_buy_hold,0.0036496350364965124,0.8643617021276588
2018-08-01,csi300_etf_buy_hold,-0.02237762237762242,0.8450193423597672
2018-08-02,csi300_etf_buy_hold,-0.022317596566523656,0.8261605415860728
2018-08-03,csi300_etf_buy_hold,-0.014047410008779515,0.8145551257253378
2018-08-06,csi300_etf_buy_hold,-0.010388839418224993,0.8060928433268852
2018-08-07,csi300_etf_buy_hold,0.02789442111577678,0.8285783365570593
2018-08-08,csi300_etf_buy_hold,-0.014590020426028638,0.8164893617021269
2018-08-09,csi300_etf_buy_hold,0.023985786200769965,0.8360735009671173
2018-08-10,csi300_etf_buy_hold,0.001735106998264735,0.837524177949709
2018-08-13,csi300_etf_buy_hold,-0.004330254041570503,0.8338974854932293
2018-08-14,csi300_etf_buy_hold,-0.004349086691794679,0.8302707930367497
2018-08-15,csi300_etf_buy_hold,-0.023878858474082776,0.8104448742746606
2018-08-16,csi300_etf_buy_hold,-0.004176610978520179,0.8070599613152797
2018-08-17,csi300_etf_buy_hold,-0.01527860994607555,0.7947292069632487
2018-08-20,csi300_etf_buy_hold,0.010648007301490736,0.8031914893617013
2018-08-21,csi300_etf_buy_hold,0.017158338350391267,0.816972920696324
2018-08-22,csi300_etf_buy_hold,-0.0017756732761171623,0.8155222437137322
2018-08-23,csi300_etf_buy_hold,0.0029647198339757264,0.8179400386847187
2018-08-24,csi300_etf_buy_hold,0.0014779781259237623,0.8191489361702119
2018-08-27,csi300_etf_buy_hold,0.025088547815820483,0.8397001934235967
2018-08-28,csi300_etf_buy_hold,-0.0028793550244744504,0.8372823984526103
2018-08-29,csi300_etf_buy_hold,-0.003753970545769536,0.834139264990328
2018-08-30,csi300_etf_buy_hold,-0.009855072463768155,0.825918762088974
2018-08-31,csi300_etf_buy_hold,-0.007611241217798548,0.8196324951644092
2018-09-03,csi300_etf_buy_hold,-0.0020648967551623043,0.8179400386847187
2018-09-04,csi300_etf_buy_hold,0.011823825007389877,0.8276112185686645
2018-09-05,csi300_etf_buy_hold,-0.020449897750511203,0.8106866537717593
2018-09-06,csi300_etf_buy_hold,-0.008648971070683076,0.8036750483558985
2018-09-07,csi300_etf_buy_hold,0.00661853188929018,0.8089941972920689
2018-09-10,csi300_etf_buy_hold,-0.014345487148834435,0.7973887814313338
2018-09-11,csi300_etf_buy_hold,-0.0036385688295936802,0.7944874274661501
2018-09-12,csi300_etf_buy_hold,-0.0069993913572733435,0.7889264990328811
2018-09-13,csi300_etf_buy_hold,0.010726325467361297,0.7973887814313337
2018-09-14,csi300_etf_buy_hold,0.0015160703456640334,0.798597678916827
2018-09-17,csi300_etf_buy_hold,-0.009385407205570684,0.7911025145067689
2018-09-18,csi300_etf_buy_hold,0.0192542787286063,0.8063346228239836
2018-09-19,csi300_etf_buy_hold,0.013493253373313419,0.8172147001934227
2018-09-20,csi300_etf_buy_hold,-0.0005917159763313418,0.8167311411992254
2018-09-21,csi300_etf_buy_hold,0.031379514505624595,0.8423597678916819
2018-09-25,csi300_etf_buy_hold,-0.010045924225028702,0.8338974854932293
2018-09-26,csi300_etf_buy_hold,0.011017686285879957,0.8430851063829778
2018-09-27,csi300_etf_buy_hold,-0.004301691998852886,0.8394584139264981
2018-09-28,csi300_etf_buy_hold,0.010368663594469973,0.8481624758220493
2018-10-08,csi300_etf_buy_hold,-0.0476054732041048,0.8077852998065755
2018-10-09,csi300_etf_buy_hold,0.0020951810835079243,0.8094777562862661
2018-10-10,csi300_etf_buy_hold,-0.0005973715651134137,0.8089941972920688
2018-10-11,csi300_etf_buy_hold,-0.05140466228332341,0.7674081237911017
2018-10-12,csi300_etf_buy_hold,0.01858853182104614,0.7816731141199219
2018-10-15,csi300_etf_buy_hold,-0.014537581193937554,0.7703094777562856
2018-10-16,csi300_etf_buy_hold,-0.006591337099811634,0.765232108317214
2018-10-17,csi300_etf_buy_hold,0.003475513428120136,0.7678916827852992
2018-10-18,csi300_etf_buy_hold,-0.0220403022670026,0.7509671179883939
2018-10-19,csi300_etf_buy_hold,0.02543464262717321,0.7700676982591869
2018-10-22,csi300_etf_buy_hold,0.05274725274725278,0.8106866537717594
2018-10-23,csi300_etf_buy_hold,-0.03370116313748883,0.7833655705996124
2018-10-24,csi300_etf_buy_hold,0.0015432098765431057,0.7845744680851056
2018-10-25,csi300_etf_buy_hold,0.004930662557781185,0.7884429400386839
2018-10-26,csi300_etf_buy_hold,-0.010119595216191324,0.7804642166344286
2018-10-29,csi300_etf_buy_hold,-0.030049566294919616,0.7570116054158598
2018-10-30,csi300_etf_buy_hold,0.011817310763334588,0.7659574468085099
2018-10-31,csi300_etf_buy_hold,0.011679292929292817,0.7749032882011596
2018-11-01,csi300_etf_buy_hold,0.007176287051482211,0.7804642166344286
2018-11-02,csi300_etf_buy_hold,0.04182156133828996,0.8131044487427457
2018-11-05,csi300_etf_buy_hold,-0.012786202795123436,0.8027079303675039
2018-11-06,csi300_etf_buy_hold,-0.0063253012048192225,0.7976305609284323
2018-11-07,csi300_etf_buy_hold,-0.008184298272203794,0.7911025145067688
2018-11-08,csi300_etf_buy_hold,-0.000916870415647808,0.790377176015473
2018-11-09,csi300_etf_buy_hold,-0.012542061792597092,0.7804642166344286
2018-11-12,csi300_etf_buy_hold,0.011152416356877248,0.7891682785299797
2018-11-13,csi300_etf_buy_hold,0.01041666666666674,0.7973887814313337
2018-11-14,csi300_etf_buy_hold,-0.012128562765312267,0.7877176015473879
2018-11-15,csi300_etf_buy_hold,0.01319828115408228,0.7981141199226297
2018-11-16,csi300_etf_buy_hold,0.0030293850348379614,0.8005319148936162
2018-11-19,csi300_etf_buy_hold,0.011174871639987982,0.8094777562862662
2018-11-20,csi300_etf_buy_hold,-0.021804062126642765,0.791827852998065
2018-11-21,csi300_etf_buy_hold,0.0009160305343511865,0.792553191489361
2018-11-22,csi300_etf_buy_hold,-0.0027455765710798774,0.7903771760154732
2018-11-23,csi300_etf_buy_hold,-0.026001835423676956,0.7698259187620883
2018-11-26,csi300_etf_buy_hold,0.001570351758793942,0.7710348162475815
2018-11-27,csi300_etf_buy_hold,-0.0009407337723424947,0.7703094777562856
2018-11-28,csi300_etf_buy_hold,0.015065913370998052,0.7819148936170205
2018-11-29,csi300_etf_buy_hold,-0.009894867037724242,0.7741779497098638
2018-11-30,csi300_etf_buy_hold,0.010306058713304145,0.7821566731141191
2018-12-03,csi300_etf_buy_hold,0.025965996908809963,0.8024661508704054
2018-12-04,csi300_etf_buy_hold,0.0015064778547755342,0.8036750483558986
2018-12-05,csi300_etf_buy_hold,-0.004512635379061325,0.800048355899419
2018-12-06,csi300_etf_buy_hold,-0.020247809005741968,0.7838491295938097
2018-12-07,csi300_etf_buy_hold,-0.0021591610117212,0.7821566731141192
2018-12-10,csi300_etf_buy_hold,-0.009273570324574876,0.7749032882011598
2018-12-11,csi300_etf_buy_hold,0.004056162246489858,0.7780464216634422
2018-12-12,csi300_etf_buy_hold,0.003418272218769447,0.7807059961315272
2018-12-13,csi300_etf_buy_hold,0.01703313719417765,0.7940038684719527
2018-12-14,csi300_etf_buy_hold,-0.01735688185140072,0.7802224371373299
2018-12-17,csi300_etf_buy_hold,-0.0012395413696931756,0.7792553191489353
2018-12-18,csi300_etf_buy_hold,-0.01241079739373252,0.7695841392649895
2018-12-19,csi300_etf_buy_hold,-0.010367577756833168,0.7616054158607342
2018-12-20,csi300_etf_buy_hold,-0.0073015873015873645,0.7560444874274652
2018-12-21,csi300_etf_buy_hold,-0.012472017908538469,0.7466150870406181
2018-12-24,csi300_etf_buy_hold,0.00226683937823835,0.7483075435203086
2018-12-25,csi300_etf_buy_hold,-0.006138933764135768,0.7437137330754343
2018-12-26,csi300_etf_buy_hold,-0.005526657997399154,0.7396034816247574
2018-12-27,csi300_etf_buy_hold,-0.0022883295194507935,0.7379110251450669
2018-12-28,csi300_etf_buy_hold,0.002293577981651307,0.7396034816247574
2019-01-02,csi300_etf_buy_hold,-0.013729977116704872,0.7294487427466142
2019-01-03,csi300_etf_buy_hold,0.0,0.7294487427466142
2019-01-04,csi300_etf_buy_hold,0.025522041763341052,0.7480657640232099
2019-01-07,csi300_etf_buy_hold,0.004201680672269115,0.7512088974854925
2019-01-08,csi300_etf_buy_hold,0.0,0.7512088974854925
2019-01-09,csi300_etf_buy_hold,0.007402639201802286,0.7567698259187613
2019-01-10,csi300_etf_buy_hold,0.000958466453674145,0.7574951644100573
2019-01-11,csi300_etf_buy_hold,0.007341206511330967,0.7630560928433261
2019-01-14,csi300_etf_buy_hold,-0.008555133079847899,0.7565280464216627
2019-01-15,csi300_etf_buy_hold,0.01885586449344845,0.7707930367504828
2019-01-16,csi300_etf_buy_hold,-0.018506900878293653,0.7565280464216627
2019-01-17,csi300_etf_buy_hold,-0.005433045701502048,0.7524177949709857
2019-01-18,csi300_etf_buy_hold,0.01735218508997427,0.7654738878143126
2019-01-21,csi300_etf_buy_hold,0.005369551484523116,0.7695841392649896
2019-01-22,csi300_etf_buy_hold,-0.01256676091737352,0.7599129593810438
2019-01-23,csi300_etf_buy_hold,-0.0025453388482341577,0.7579787234042545
2019-01-24,csi300_etf_buy_hold,0.007655502392344582,0.7637814313346221
2019-01-25,csi300_etf_buy_hold,0.007597340930674212,0.7695841392649895
2019-01-28,csi300_etf_buy_hold,-0.0012566760917374076,0.7686170212765948
2019-01-29,csi300_etf_buy_hold,0.004403900597672372,0.772001934235976
2019-01-30,csi300_etf_buy_hold,-0.006576886940181659,0.7669245647969044
2019-01-31,csi300_etf_buy_hold,0.009457755359394637,0.7741779497098638
2019-02-01,csi300_etf_buy_hold,0.016552154903185512,0.7869922630560919
2019-02-11,csi300_etf_buy_hold,0.01382488479262678,0.797872340425531
2019-02-12,csi300_etf_buy_hold,0.0072727272727273196,0.8036750483558985
2019-02-13,csi300_etf_buy_hold,0.020758122743682383,0.8203578336557051
2019-02-14,csi300_etf_buy_hold,0.001178897730621964,0.8213249516440998
2019-02-15,csi300_etf_buy_hold,-0.016485133941713137,0.8077852998065758
2019-02-18,csi300_etf_buy_hold,0.029033223585752665,0.8312379110251443
2019-02-19,csi300_etf_buy_hold,-0.002617801047120505,0.8290618955512564
2019-02-20,csi300_etf_buy_hold,0.002624671916010568,0.8312379110251443
2019-02-21,csi300_etf_buy_hold,-0.0011634671320535084,0.8302707930367498
2019-02-22,csi300_etf_buy_hold,0.02679091438555603,0.8525145067698251
2019-02-25,csi300_etf_buy_hold,0.07061826432217821,0.912717601547388
2019-02-26,csi300_etf_buy_hold,-0.02251655629139071,0.8921663442940031
2019-02-27,csi300_etf_buy_hold,-0.005420054200542035,0.8873307543520301
2019-02-28,csi300_etf_buy_hold,-0.0019073569482289665,0.8856382978723395
2019-03-01,csi300_etf_buy_hold,0.02047502047502059,0.903771760154738
2019-03-04,csi300_etf_buy_hold,0.010433386837881198,0.9132011605415852
2019-03-05,csi300_etf_buy_hold,0.008472332539052108,0.9209381044487418
2019-03-06,csi300_etf_buy_hold,0.0068259385665527805,0.9272243713733065
2019-03-07,csi300_etf_buy_hold,-0.010951760104302433,0.9170696324951634
2019-03-08,csi300_etf_buy_hold,-0.0348009491167941,0.8851547388781421
2019-03-11,csi300_etf_buy_hold,0.01338432122370925,0.8970019342359756
2019-03-12,csi300_etf_buy_hold,0.006738544474393482,0.9030464216634417
2019-03-13,csi300_etf_buy_hold,-0.005890227576974549,0.8977272727272716
2019-03-14,csi300_etf_buy_hold,-0.007271747912739102,0.8911992263056081
2019-03-15,csi300_etf_buy_hold,0.01329354313619091,0.9030464216634416
2019-03-18,csi300_etf_buy_hold,0.030789825970549023,0.930851063829786
2019-03-19,csi300_etf_buy_hold,-0.0072727272727273196,0.9240812379110239
2019-03-20,csi300_etf_buy_hold,0.0,0.9240812379110239
2019-03-21,csi300_etf_buy_hold,0.0005232862375719183,0.9245647969052212
2019-03-22,csi300_etf_buy_hold,0.0013075313807531241,0.9257736943907144
2019-03-25,csi300_etf_buy_hold,-0.024810655523635483,0.902804642166343
2019-03-26,csi300_etf_buy_hold,-0.010444563470808799,0.8933752417794959
2019-03-27,csi300_etf_buy_hold,0.008660351826792922,0.9011121856866525
2019-03-28,csi300_etf_buy_hold,-0.0026831231553527957,0.8986943907156661
2019-03-29,csi300_etf_buy_hold,0.0408931934355663,0.9354448742746603
2019-04-01,csi300_etf_buy_hold,0.025846471956577854,0.9596228239845248
2019-04-02,csi300_etf_buy_hold,-0.0017636684303350414,0.9579303675048343
2019-04-03,csi300_etf_buy_hold,0.01337708228167589,0.9707446808510625
2019-04-04,csi300_etf_buy_hold,0.011706102117061246,0.982108317214699
2019-04-08,csi300_etf_buy_hold,-0.00640078778926656,0.975822050290134
2019-04-09,csi300_etf_buy_hold,0.005946481665014769,0.9816247582205014
2019-04-10,csi300_etf_buy_hold,0.001477832512315258,0.9830754352030933
2019-04-11,csi300_etf_buy_hold,-0.01721593703885882,0.9661508704061881
2019-04-12,csi300_etf_buy_hold,-0.00350350350350348,0.962765957446807
2019-04-15,csi300_etf_buy_hold,-0.006278252134605866,0.9567214700193407
2019-04-16,csi300_etf_buy_hold,0.030326004548900665,0.9857350096711782
2019-04-17,csi300_etf_buy_hold,-0.002452783909737466,0.9833172147001918
2019-04-18,csi300_etf_buy_hold,-0.001721170395869276,0.9816247582205012
2019-04-19,csi300_etf_buy_hold,0.014778325123152802,0.99613152804642
2019-04-22,csi300_etf_buy_hold,-0.02499999999999991,0.9712282398452596
2019-04-23,csi300_etf_buy_hold,-0.0017425939756038344,0.969535783365569
2019-04-24,csi300_etf_buy_hold,0.0014962593516210099,0.9709864603481609
2019-04-25,csi300_etf_buy_hold,-0.020667330677290874,0.9509187620889733
2019-04-26,csi300_etf_buy_hold,-0.013729977116704761,0.9378626692456464
2019-04-29,csi300_etf_buy_hold,0.003866976024748725,0.9414893617021262
2019-04-30,csi300_etf_buy_hold,0.0005136106831020726,0.9419729206963233
2019-05-06,csi300_etf_buy_hold,-0.05723819301848043,0.8880560928433254
2019-05-07,csi300_etf_buy_hold,0.009256738361012706,0.8962765957446793
2019-05-08,csi300_etf_buy_hold,-0.012948475856487729,0.8846711798839443
2019-05-09,csi300_etf_buy_hold,-0.014211533205793825,0.8720986460348148
2019-05-10,csi300_etf_buy_hold,0.03132797338508464,0.8994197292069618
2019-05-13,csi300_etf_buy_hold,-0.018279569892473146,0.8829787234042539
2019-05-14,csi300_etf_buy_hold,-0.004928806133625452,0.8786266924564782
2019-05-15,csi300_etf_buy_hold,0.021463951568519546,0.8974854932301726
2019-05-16,csi300_etf_buy_hold,0.004849137931034475,0.9018375241779482
2019-05-17,csi300_etf_buy_hold,-0.02252010723860587,0.8815280464216619
2019-05-20,csi300_etf_buy_hold,-0.010970927043335132,0.8718568665377161
2019-05-21,csi300_etf_buy_hold,0.012479201331114798,0.8827369439071552
2019-05-22,csi300_etf_buy_hold,-0.0024650780608052036,0.8805609284332674
2019-05-23,csi300_etf_buy_hold,-0.0159253157605711,0.866537717601546
2019-05-24,csi300_etf_buy_hold,0.0016741071428569843,0.8679883945841377
2019-05-27,csi300_etf_buy_hold,0.011977715877437456,0.8783849129593796
2019-05-28,csi300_etf_buy_hold,0.0046793283787502915,0.8824951644100565
2019-05-29,csi300_etf_buy_hold,0.0005479452054795164,0.8829787234042539
2019-05-30,csi300_etf_buy_hold,-0.0005476451259583959,0.8824951644100566
2019-05-31,csi300_etf_buy_hold,-0.004931506849314982,0.878143133462281
2019-06-03,csi300_etf_buy_hold,0.0022026431718060735,0.8800773694390701
2019-06-04,csi300_etf_buy_hold,-0.009065934065934034,0.8720986460348148
2019-06-05,csi300_etf_buy_hold,-0.0022179096201829784,0.8701644100580256
2019-06-06,csi300_etf_buy_hold,-0.008613503751041973,0.8626692456479675
2019-06-10,csi300_etf_buy_hold,0.012892376681614248,0.8737911025145052
2019-06-11,csi300_etf_buy_hold,0.03126729385722182,0.9011121856866521
2019-06-12,csi300_etf_buy_hold,-0.007512744834987983,0.89434235976789
2019-06-13,csi300_etf_buy_hold,-0.0018924033522572659,0.8926499032881996
2019-06-14,csi300_etf_buy_hold,-0.005958829902491969,0.8873307543520293
2019-06-17,csi300_etf_buy_hold,0.0008174386920980492,0.8880560928433252
2019-06-18,csi300_etf_buy_hold,0.0021780560849442576,0.8899903288201144
2019-06-19,csi300_etf_buy_hold,0.014669926650366705,0.9030464216634413
2019-06-20,csi300_etf_buy_hold,0.028915662650602414,0.929158607350095
2019-06-21,csi300_etf_buy_hold,0.0018214936247722413,0.9308510638297854
2019-06-24,csi300_etf_buy_hold,0.0015584415584415368,0.9323017408123773
2019-06-25,csi300_etf_buy_hold,-0.010114107883817391,0.9228723404255301
2019-06-26,csi300_etf_buy_hold,0.00026198585276393516,0.9231141199226287
2019-06-27,csi300_etf_buy_hold,0.011000523834468368,0.9332688588007719
2019-06-28,csi300_etf_buy_hold,-0.0002590673575129099,0.9330270793036733
2019-07-01,csi300_etf_buy_hold,0.0246177766260689,0.9559961315280446
