date,symbol,weight,strategy
2023-10-09,159819.SZ,0.1,momentum_top_quantile
2023-10-09,159915.SZ,0.1,momentum_top_quantile
2023-10-09,159985.SZ,0.1,momentum_top_quantile
2023-10-09,162411.SZ,0.1,momentum_top_quantile
2023-10-09,510500.SH,0.1,momentum_top_quantile
2023-10-09,512100.SH,0.1,momentum_top_quantile
2023-10-09,516160.SH,0.1,momentum_top_quantile
2023-10-09,562500.SH,0.1,momentum_top_quantile
2023-10-09,588000.SH,0.1,momentum_top_quantile
2023-10-16,159819.SZ,0.1,momentum_top_quantile
2023-10-16,159920.SZ,0.1,momentum_top_quantile
2023-10-16,159941.SZ,0.1,momentum_top_quantile
2023-10-16,512480.SH,0.1,momentum_top_quantile
2023-10-16,513030.SH,0.1,momentum_top_quantile
2023-10-16,513310.SH,0.1,momentum_top_quantile
2023-10-16,513500.SH,0.1,momentum_top_quantile
2023-10-16,513880.SH,0.1,momentum_top_quantile
2023-10-16,588000.SH,0.1,momentum_top_quantile
2023-10-23,159985.SZ,0.1,momentum_top_quantile
2023-10-23,161226.SZ,0.1,momentum_top_quantile
2023-10-23,162411.SZ,0.1,momentum_top_quantile
2023-10-23,511010.SH,0.1,momentum_top_quantile
2023-10-23,511030.SH,0.1,momentum_top_quantile
2023-10-23,511880.SH,0.1,momentum_top_quantile
2023-10-23,515220.SH,0.1,momentum_top_quantile
2023-10-23,516980.SH,0.1,momentum_top_quantile
2023-10-23,518880.SH,0.1,momentum_top_quantile
2023-10-30,159928.SZ,0.1,momentum_top_quantile
2023-10-30,159985.SZ,0.1,momentum_top_quantile
2023-10-30,161226.SZ,0.1,momentum_top_quantile
2023-10-30,511010.SH,0.1,momentum_top_quantile
2023-10-30,511380.SH,0.1,momentum_top_quantile
2023-10-30,512660.SH,0.1,momentum_top_quantile
2023-10-30,512880.SH,0.1,momentum_top_quantile
2023-10-30,516980.SH,0.1,momentum_top_quantile
2023-10-30,518880.SH,0.1,momentum_top_quantile
2023-11-06,159915.SZ,0.1,momentum_top_quantile
2023-11-06,159928.SZ,0.1,momentum_top_quantile
2023-11-06,159941.SZ,0.1,momentum_top_quantile
2023-11-06,159985.SZ,0.1,momentum_top_quantile
2023-11-06,512480.SH,0.1,momentum_top_quantile
2023-11-06,513030.SH,0.1,momentum_top_quantile
2023-11-06,513310.SH,0.1,momentum_top_quantile
2023-11-06,513500.SH,0.1,momentum_top_quantile
2023-11-06,513880.SH,0.1,momentum_top_quantile
2023-11-13,159819.SZ,0.1,momentum_top_quantile
2023-11-13,159915.SZ,0.1,momentum_top_quantile
2023-11-13,512480.SH,0.1,momentum_top_quantile
2023-11-13,512880.SH,0.1,momentum_top_quantile
2023-11-13,513310.SH,0.1,momentum_top_quantile
2023-11-13,516160.SH,0.1,momentum_top_quantile
2023-11-13,516980.SH,0.1,momentum_top_quantile
2023-11-13,562500.SH,0.1,momentum_top_quantile
2023-11-13,588000.SH,0.1,momentum_top_quantile
2023-11-20,159920.SZ,0.1,momentum_top_quantile
2023-11-20,159941.SZ,0.1,momentum_top_quantile
2023-11-20,161226.SZ,0.1,momentum_top_quantile
2023-11-20,162411.SZ,0.1,momentum_top_quantile
2023-11-20,512660.SH,0.1,momentum_top_quantile
2023-11-20,513030.SH,0.1,momentum_top_quantile
2023-11-20,513500.SH,0.1,momentum_top_quantile
2023-11-20,513880.SH,0.1,momentum_top_quantile
2023-11-20,515220.SH,0.1,momentum_top_quantile
2023-11-27,159928.SZ,0.1,momentum_top_quantile
2023-11-27,510500.SH,0.1,momentum_top_quantile
2023-11-27,510880.SH,0.1,momentum_top_quantile
2023-11-27,511030.SH,0.1,momentum_top_quantile
2023-11-27,511880.SH,0.1,momentum_top_quantile
2023-11-27,512100.SH,0.1,momentum_top_quantile
2023-11-27,513880.SH,0.1,momentum_top_quantile
2023-11-27,515220.SH,0.1,momentum_top_quantile
2023-11-27,562500.SH,0.1,momentum_top_quantile
2023-12-04,159980.SZ,0.1,momentum_top_quantile
2023-12-04,161226.SZ,0.1,momentum_top_quantile
2023-12-04,511010.SH,0.1,momentum_top_quantile
2023-12-04,511880.SH,0.1,momentum_top_quantile
2023-12-04,513030.SH,0.1,momentum_top_quantile
2023-12-04,513310.SH,0.1,momentum_top_quantile
2023-12-04,513880.SH,0.1,momentum_top_quantile
2023-12-04,515220.SH,0.1,momentum_top_quantile
2023-12-04,518880.SH,0.1,momentum_top_quantile
2023-12-11,159819.SZ,0.1,momentum_top_quantile
2023-12-11,159985.SZ,0.1,momentum_top_quantile
2023-12-11,511010.SH,0.1,momentum_top_quantile
2023-12-11,511030.SH,0.1,momentum_top_quantile
2023-12-11,511380.SH,0.1,momentum_top_quantile
2023-12-11,511880.SH,0.1,momentum_top_quantile
2023-12-11,513030.SH,0.1,momentum_top_quantile
2023-12-11,513500.SH,0.1,momentum_top_quantile
2023-12-11,518880.SH,0.1,momentum_top_quantile
2023-12-18,159819.SZ,0.1,momentum_top_quantile
2023-12-18,159941.SZ,0.1,momentum_top_quantile
2023-12-18,512480.SH,0.1,momentum_top_quantile
2023-12-18,513030.SH,0.1,momentum_top_quantile
2023-12-18,513310.SH,0.1,momentum_top_quantile
2023-12-18,513500.SH,0.1,momentum_top_quantile
2023-12-18,513880.SH,0.1,momentum_top_quantile
2023-12-18,515220.SH,0.1,momentum_top_quantile
2023-12-18,588000.SH,0.1,momentum_top_quantile
2023-12-25,159920.SZ,0.1,momentum_top_quantile
2023-12-25,159980.SZ,0.1,momentum_top_quantile
2023-12-25,161226.SZ,0.1,momentum_top_quantile
2023-12-25,162411.SZ,0.1,momentum_top_quantile
2023-12-25,511030.SH,0.1,momentum_top_quantile
2023-12-25,513310.SH,0.1,momentum_top_quantile
2023-12-25,513880.SH,0.1,momentum_top_quantile
2023-12-25,516160.SH,0.1,momentum_top_quantile
2023-12-25,518880.SH,0.1,momentum_top_quantile
2024-01-02,159915.SZ,0.1,momentum_top_quantile
2024-01-02,159920.SZ,0.1,momentum_top_quantile
2024-01-02,159928.SZ,0.1,momentum_top_quantile
2024-01-02,159941.SZ,0.1,momentum_top_quantile
2024-01-02,510300.SH,0.1,momentum_top_quantile
2024-01-02,512660.SH,0.1,momentum_top_quantile
2024-01-02,513030.SH,0.1,momentum_top_quantile
2024-01-02,513880.SH,0.1,momentum_top_quantile
2024-01-02,516160.SH,0.1,momentum_top_quantile
2024-01-08,510300.SH,0.1,momentum_top_quantile
2024-01-08,510500.SH,0.1,momentum_top_quantile
2024-01-08,510880.SH,0.1,momentum_top_quantile
2024-01-08,511380.SH,0.1,momentum_top_quantile
2024-01-08,512100.SH,0.1,momentum_top_quantile
2024-01-08,512660.SH,0.1,momentum_top_quantile
2024-01-08,512880.SH,0.1,momentum_top_quantile
2024-01-08,515220.SH,0.1,momentum_top_quantile
2024-01-08,516160.SH,0.1,momentum_top_quantile
2024-01-15,159941.SZ,0.1,momentum_top_quantile
2024-01-15,159980.SZ,0.1,momentum_top_quantile
2024-01-15,161226.SZ,0.1,momentum_top_quantile
2024-01-15,511010.SH,0.1,momentum_top_quantile
2024-01-15,511030.SH,0.1,momentum_top_quantile
2024-01-15,513030.SH,0.1,momentum_top_quantile
2024-01-15,513500.SH,0.1,momentum_top_quantile
2024-01-15,513880.SH,0.1,momentum_top_quantile
2024-01-15,516160.SH,0.1,momentum_top_quantile
2024-01-22,159941.SZ,0.1,momentum_top_quantile
2024-01-22,161226.SZ,0.1,momentum_top_quantile
2024-01-22,510300.SH,0.1,momentum_top_quantile
2024-01-22,510880.SH,0.1,momentum_top_quantile
2024-01-22,511010.SH,0.1,momentum_top_quantile
2024-01-22,511030.SH,0.1,momentum_top_quantile
2024-01-22,511880.SH,0.1,momentum_top_quantile
2024-01-22,513500.SH,0.1,momentum_top_quantile
2024-01-22,518880.SH,0.1,momentum_top_quantile
2024-01-29,159920.SZ,0.1,momentum_top_quantile
2024-01-29,159941.SZ,0.1,momentum_top_quantile
2024-01-29,510300.SH,0.1,momentum_top_quantile
2024-01-29,510880.SH,0.1,momentum_top_quantile
2024-01-29,512880.SH,0.1,momentum_top_quantile
2024-01-29,513030.SH,0.1,momentum_top_quantile
2024-01-29,513500.SH,0.1,momentum_top_quantile
2024-01-29,515220.SH,0.1,momentum_top_quantile
2024-01-29,516980.SH,0.1,momentum_top_quantile
2024-02-05,159985.SZ,0.1,momentum_top_quantile
2024-02-05,161226.SZ,0.1,momentum_top_quantile
2024-02-05,162411.SZ,0.1,momentum_top_quantile
2024-02-05,510880.SH,0.1,momentum_top_quantile
2024-02-05,511010.SH,0.1,momentum_top_quantile
2024-02-05,511030.SH,0.1,momentum_top_quantile
2024-02-05,511880.SH,0.1,momentum_top_quantile
2024-02-05,513880.SH,0.1,momentum_top_quantile
2024-02-05,518880.SH,0.1,momentum_top_quantile
2024-02-19,159819.SZ,0.1,momentum_top_quantile
2024-02-19,159915.SZ,0.1,momentum_top_quantile
2024-02-19,159920.SZ,0.1,momentum_top_quantile
2024-02-19,159928.SZ,0.1,momentum_top_quantile
2024-02-19,510300.SH,0.1,momentum_top_quantile
2024-02-19,510500.SH,0.1,momentum_top_quantile
2024-02-19,512480.SH,0.1,momentum_top_quantile
2024-02-19,512660.SH,0.1,momentum_top_quantile
2024-02-19,588000.SH,0.1,momentum_top_quantile
2024-02-26,159819.SZ,0.1,momentum_top_quantile
2024-02-26,162411.SZ,0.1,momentum_top_quantile
2024-02-26,510880.SH,0.1,momentum_top_quantile
2024-02-26,512100.SH,0.1,momentum_top_quantile
2024-02-26,512480.SH,0.1,momentum_top_quantile
2024-02-26,513310.SH,0.1,momentum_top_quantile
2024-02-26,513880.SH,0.1,momentum_top_quantile
2024-02-26,515220.SH,0.1,momentum_top_quantile
2024-02-26,562500.SH,0.1,momentum_top_quantile
2024-03-04,159819.SZ,0.1,momentum_top_quantile
2024-03-04,510500.SH,0.1,momentum_top_quantile
2024-03-04,512100.SH,0.1,momentum_top_quantile
2024-03-04,512480.SH,0.1,momentum_top_quantile
2024-03-04,512660.SH,0.1,momentum_top_quantile
2024-03-04,513310.SH,0.1,momentum_top_quantile
2024-03-04,516160.SH,0.1,momentum_top_quantile
2024-03-04,562500.SH,0.1,momentum_top_quantile
2024-03-04,588000.SH,0.1,momentum_top_quantile
2024-03-11,159985.SZ,0.1,momentum_top_quantile
2024-03-11,161226.SZ,0.1,momentum_top_quantile
2024-03-11,162411.SZ,0.1,momentum_top_quantile
2024-03-11,510880.SH,0.1,momentum_top_quantile
2024-03-11,513310.SH,0.1,momentum_top_quantile
2024-03-11,513880.SH,0.1,momentum_top_quantile
2024-03-11,515220.SH,0.1,momentum_top_quantile
2024-03-11,518880.SH,0.1,momentum_top_quantile
2024-03-11,562500.SH,0.1,momentum_top_quantile
2024-03-18,159915.SZ,0.1,momentum_top_quantile
2024-03-18,159920.SZ,0.1,momentum_top_quantile
2024-03-18,159928.SZ,0.1,momentum_top_quantile
2024-03-18,159985.SZ,0.1,momentum_top_quantile
2024-03-18,161226.SZ,0.1,momentum_top_quantile
2024-03-18,162411.SZ,0.1,momentum_top_quantile
2024-03-18,512100.SH,0.1,momentum_top_quantile
2024-03-18,512480.SH,0.1,momentum_top_quantile
2024-03-18,516160.SH,0.1,momentum_top_quantile
2024-03-25,159819.SZ,0.1,momentum_top_quantile
2024-03-25,159928.SZ,0.1,momentum_top_quantile
2024-03-25,159985.SZ,0.1,momentum_top_quantile
2024-03-25,161226.SZ,0.1,momentum_top_quantile
2024-03-25,162411.SZ,0.1,momentum_top_quantile
2024-03-25,512100.SH,0.1,momentum_top_quantile
2024-03-25,512660.SH,0.1,momentum_top_quantile
2024-03-25,513310.SH,0.1,momentum_top_quantile
2024-03-25,513880.SH,0.1,momentum_top_quantile
2024-04-01,159941.SZ,0.1,momentum_top_quantile
2024-04-01,162411.SZ,0.1,momentum_top_quantile
2024-04-01,511010.SH,0.1,momentum_top_quantile
2024-04-01,511030.SH,0.1,momentum_top_quantile
2024-04-01,511880.SH,0.1,momentum_top_quantile
2024-04-01,513030.SH,0.1,momentum_top_quantile
2024-04-01,513310.SH,0.1,momentum_top_quantile
2024-04-01,513500.SH,0.1,momentum_top_quantile
2024-04-01,518880.SH,0.1,momentum_top_quantile
2024-04-08,159980.SZ,0.1,momentum_top_quantile
2024-04-08,161226.SZ,0.1,momentum_top_quantile
2024-04-08,162411.SZ,0.1,momentum_top_quantile
2024-04-08,510500.SH,0.1,momentum_top_quantile
2024-04-08,512100.SH,0.1,momentum_top_quantile
2024-04-08,512660.SH,0.1,momentum_top_quantile
2024-04-08,513310.SH,0.1,momentum_top_quantile
2024-04-08,516160.SH,0.1,momentum_top_quantile
2024-04-08,518880.SH,0.1,momentum_top_quantile
2024-04-15,159920.SZ,0.1,momentum_top_quantile
2024-04-15,159980.SZ,0.1,momentum_top_quantile
2024-04-15,161226.SZ,0.1,momentum_top_quantile
2024-04-15,162411.SZ,0.1,momentum_top_quantile
2024-04-15,510880.SH,0.1,momentum_top_quantile
2024-04-15,511010.SH,0.1,momentum_top_quantile
2024-04-15,511380.SH,0.1,momentum_top_quantile
2024-04-15,515220.SH,0.1,momentum_top_quantile
2024-04-15,518880.SH,0.1,momentum_top_quantile
2024-04-22,159819.SZ,0.1,momentum_top_quantile
2024-04-22,159980.SZ,0.1,momentum_top_quantile
2024-04-22,161226.SZ,0.1,momentum_top_quantile
2024-04-22,510300.SH,0.1,momentum_top_quantile
2024-04-22,510880.SH,0.1,momentum_top_quantile
2024-04-22,512480.SH,0.1,momentum_top_quantile
2024-04-22,512660.SH,0.1,momentum_top_quantile
2024-04-22,515220.SH,0.1,momentum_top_quantile
2024-04-22,518880.SH,0.1,momentum_top_quantile
2024-04-29,159920.SZ,0.1,momentum_top_quantile
2024-04-29,159928.SZ,0.1,momentum_top_quantile
2024-04-29,159980.SZ,0.1,momentum_top_quantile
2024-04-29,159985.SZ,0.1,momentum_top_quantile
2024-04-29,162411.SZ,0.1,momentum_top_quantile
2024-04-29,512100.SH,0.1,momentum_top_quantile
2024-04-29,512660.SH,0.1,momentum_top_quantile
2024-04-29,513030.SH,0.1,momentum_top_quantile
2024-04-29,513500.SH,0.1,momentum_top_quantile
2024-05-06,159819.SZ,0.1,momentum_top_quantile
2024-05-06,159915.SZ,0.1,momentum_top_quantile
2024-05-06,159920.SZ,0.1,momentum_top_quantile
2024-05-06,512100.SH,0.1,momentum_top_quantile
2024-05-06,512480.SH,0.1,momentum_top_quantile
2024-05-06,512880.SH,0.1,momentum_top_quantile
2024-05-06,516980.SH,0.1,momentum_top_quantile
2024-05-06,562500.SH,0.1,momentum_top_quantile
2024-05-06,588000.SH,0.1,momentum_top_quantile
2024-05-13,159920.SZ,0.1,momentum_top_quantile
2024-05-13,159928.SZ,0.1,momentum_top_quantile
2024-05-13,159941.SZ,0.1,momentum_top_quantile
2024-05-13,159985.SZ,0.1,momentum_top_quantile
2024-05-13,510880.SH,0.1,momentum_top_quantile
2024-05-13,511380.SH,0.1,momentum_top_quantile
2024-05-13,512660.SH,0.1,momentum_top_quantile
2024-05-13,515220.SH,0.1,momentum_top_quantile
2024-05-13,516160.SH,0.1,momentum_top_quantile
2024-05-20,159920.SZ,0.1,momentum_top_quantile
2024-05-20,159941.SZ,0.1,momentum_top_quantile
2024-05-20,159980.SZ,0.1,momentum_top_quantile
2024-05-20,161226.SZ,0.1,momentum_top_quantile
2024-05-20,510880.SH,0.1,momentum_top_quantile
2024-05-20,513030.SH,0.1,momentum_top_quantile
2024-05-20,513500.SH,0.1,momentum_top_quantile
2024-05-20,513880.SH,0.1,momentum_top_quantile
2024-05-20,518880.SH,0.1,momentum_top_quantile
2024-05-27,159915.SZ,0.1,momentum_top_quantile
2024-05-27,159928.SZ,0.1,momentum_top_quantile
2024-05-27,159941.SZ,0.1,momentum_top_quantile
2024-05-27,159980.SZ,0.1,momentum_top_quantile
2024-05-27,159985.SZ,0.1,momentum_top_quantile
2024-05-27,161226.SZ,0.1,momentum_top_quantile
2024-05-27,510880.SH,0.1,momentum_top_quantile
2024-05-27,515220.SH,0.1,momentum_top_quantile
2024-05-27,516160.SH,0.1,momentum_top_quantile
2024-06-03,159980.SZ,0.1,momentum_top_quantile
2024-06-03,161226.SZ,0.1,momentum_top_quantile
2024-06-03,510880.SH,0.1,momentum_top_quantile
2024-06-03,511010.SH,0.1,momentum_top_quantile
2024-06-03,511030.SH,0.1,momentum_top_quantile
2024-06-03,511380.SH,0.1,momentum_top_quantile
2024-06-03,512480.SH,0.1,momentum_top_quantile
2024-06-03,515220.SH,0.1,momentum_top_quantile
2024-06-03,516160.SH,0.1,momentum_top_quantile
2024-06-11,159819.SZ,0.1,momentum_top_quantile
2024-06-11,159920.SZ,0.1,momentum_top_quantile
2024-06-11,159941.SZ,0.1,momentum_top_quantile
2024-06-11,512480.SH,0.1,momentum_top_quantile
2024-06-11,513030.SH,0.1,momentum_top_quantile
2024-06-11,513310.SH,0.1,momentum_top_quantile
2024-06-11,513500.SH,0.1,momentum_top_quantile
2024-06-11,513880.SH,0.1,momentum_top_quantile
2024-06-11,518880.SH,0.1,momentum_top_quantile
2024-06-17,159819.SZ,0.1,momentum_top_quantile
2024-06-17,159941.SZ,0.1,momentum_top_quantile
2024-06-17,162411.SZ,0.1,momentum_top_quantile
2024-06-17,512480.SH,0.1,momentum_top_quantile
2024-06-17,513310.SH,0.1,momentum_top_quantile
2024-06-17,513500.SH,0.1,momentum_top_quantile
2024-06-17,515220.SH,0.1,momentum_top_quantile
2024-06-17,562500.SH,0.1,momentum_top_quantile
2024-06-17,588000.SH,0.1,momentum_top_quantile
2024-06-24,159819.SZ,0.1,momentum_top_quantile
2024-06-24,159920.SZ,0.1,momentum_top_quantile
2024-06-24,159941.SZ,0.1,momentum_top_quantile
2024-06-24,161226.SZ,0.1,momentum_top_quantile
2024-06-24,512480.SH,0.1,momentum_top_quantile
2024-06-24,512880.SH,0.1,momentum_top_quantile
2024-06-24,513310.SH,0.1,momentum_top_quantile
2024-06-24,513500.SH,0.1,momentum_top_quantile
2024-06-24,518880.SH,0.1,momentum_top_quantile
2024-07-01,159985.SZ,0.1,momentum_top_quantile
2024-07-01,162411.SZ,0.1,momentum_top_quantile
2024-07-01,510880.SH,0.1,momentum_top_quantile
2024-07-01,511010.SH,0.1,momentum_top_quantile
2024-07-01,511030.SH,0.1,momentum_top_quantile
2024-07-01,511880.SH,0.1,momentum_top_quantile
2024-07-01,513030.SH,0.1,momentum_top_quantile
2024-07-01,513500.SH,0.1,momentum_top_quantile
2024-07-01,513880.SH,0.1,momentum_top_quantile
2024-07-08,159920.SZ,0.1,momentum_top_quantile
2024-07-08,159941.SZ,0.1,momentum_top_quantile
2024-07-08,159980.SZ,0.1,momentum_top_quantile
2024-07-08,161226.SZ,0.1,momentum_top_quantile
2024-07-08,162411.SZ,0.1,momentum_top_quantile
2024-07-08,510880.SH,0.1,momentum_top_quantile
2024-07-08,513030.SH,0.1,momentum_top_quantile
2024-07-08,513880.SH,0.1,momentum_top_quantile
2024-07-08,518880.SH,0.1,momentum_top_quantile
2024-07-15,159819.SZ,0.1,momentum_top_quantile
2024-07-15,159915.SZ,0.1,momentum_top_quantile
2024-07-15,159941.SZ,0.1,momentum_top_quantile
2024-07-15,512100.SH,0.1,momentum_top_quantile
2024-07-15,512480.SH,0.1,momentum_top_quantile
2024-07-15,512660.SH,0.1,momentum_top_quantile
2024-07-15,513310.SH,0.1,momentum_top_quantile
2024-07-15,513880.SH,0.1,momentum_top_quantile
2024-07-15,588000.SH,0.1,momentum_top_quantile
2024-07-22,159915.SZ,0.1,momentum_top_quantile
2024-07-22,159928.SZ,0.1,momentum_top_quantile
2024-07-22,162411.SZ,0.1,momentum_top_quantile
2024-07-22,510300.SH,0.1,momentum_top_quantile
2024-07-22,512480.SH,0.1,momentum_top_quantile
2024-07-22,512880.SH,0.1,momentum_top_quantile
2024-07-22,516160.SH,0.1,momentum_top_quantile
2024-07-22,518880.SH,0.1,momentum_top_quantile
2024-07-22,588000.SH,0.1,momentum_top_quantile
2024-07-29,159985.SZ,0.1,momentum_top_quantile
2024-07-29,511010.SH,0.1,momentum_top_quantile
2024-07-29,511030.SH,0.1,momentum_top_quantile
2024-07-29,511380.SH,0.1,momentum_top_quantile
2024-07-29,511880.SH,0.1,momentum_top_quantile
2024-07-29,512660.SH,0.1,momentum_top_quantile
2024-07-29,512880.SH,0.1,momentum_top_quantile
2024-07-29,516160.SH,0.1,momentum_top_quantile
2024-07-29,516980.SH,0.1,momentum_top_quantile
2024-08-05,159941.SZ,0.1,momentum_top_quantile
2024-08-05,510500.SH,0.1,momentum_top_quantile
2024-08-05,512100.SH,0.1,momentum_top_quantile
2024-08-05,512480.SH,0.1,momentum_top_quantile
2024-08-05,512660.SH,0.1,momentum_top_quantile
2024-08-05,512880.SH,0.1,momentum_top_quantile
2024-08-05,513310.SH,0.1,momentum_top_quantile
2024-08-05,516980.SH,0.1,momentum_top_quantile
2024-08-05,562500.SH,0.1,momentum_top_quantile
2024-08-12,159928.SZ,0.1,momentum_top_quantile
2024-08-12,510880.SH,0.1,momentum_top_quantile
2024-08-12,511010.SH,0.1,momentum_top_quantile
2024-08-12,511030.SH,0.1,momentum_top_quantile
2024-08-12,511380.SH,0.1,momentum_top_quantile
2024-08-12,511880.SH,0.1,momentum_top_quantile
2024-08-12,515220.SH,0.1,momentum_top_quantile
2024-08-12,516160.SH,0.1,momentum_top_quantile
2024-08-12,516980.SH,0.1,momentum_top_quantile
2024-08-19,159941.SZ,0.1,momentum_top_quantile
2024-08-19,159980.SZ,0.1,momentum_top_quantile
2024-08-19,161226.SZ,0.1,momentum_top_quantile
2024-08-19,162411.SZ,0.1,momentum_top_quantile
2024-08-19,513030.SH,0.1,momentum_top_quantile
2024-08-19,513310.SH,0.1,momentum_top_quantile
2024-08-19,513500.SH,0.1,momentum_top_quantile
2024-08-19,513880.SH,0.1,momentum_top_quantile
2024-08-19,518880.SH,0.1,momentum_top_quantile
2024-08-26,159920.SZ,0.1,momentum_top_quantile
2024-08-26,159941.SZ,0.1,momentum_top_quantile
2024-08-26,159980.SZ,0.1,momentum_top_quantile
2024-08-26,161226.SZ,0.1,momentum_top_quantile
2024-08-26,511010.SH,0.1,momentum_top_quantile
2024-08-26,513030.SH,0.1,momentum_top_quantile
2024-08-26,513500.SH,0.1,momentum_top_quantile
2024-08-26,513880.SH,0.1,momentum_top_quantile
2024-08-26,518880.SH,0.1,momentum_top_quantile
2024-09-02,159985.SZ,0.1,momentum_top_quantile
2024-09-02,162411.SZ,0.1,momentum_top_quantile
2024-09-02,511380.SH,0.1,momentum_top_quantile
2024-09-02,512100.SH,0.1,momentum_top_quantile
2024-09-02,512880.SH,0.1,momentum_top_quantile
2024-09-02,513030.SH,0.1,momentum_top_quantile
2024-09-02,515220.SH,0.1,momentum_top_quantile
2024-09-02,516160.SH,0.1,momentum_top_quantile
2024-09-02,562500.SH,0.1,momentum_top_quantile
2024-09-09,159915.SZ,0.1,momentum_top_quantile
2024-09-09,159985.SZ,0.1,momentum_top_quantile
2024-09-09,510500.SH,0.1,momentum_top_quantile
2024-09-09,511380.SH,0.1,momentum_top_quantile
2024-09-09,512100.SH,0.1,momentum_top_quantile
2024-09-09,512880.SH,0.1,momentum_top_quantile
2024-09-09,516160.SH,0.1,momentum_top_quantile
2024-09-09,516980.SH,0.1,momentum_top_quantile
2024-09-09,562500.SH,0.1,momentum_top_quantile
2024-09-18,159941.SZ,0.1,momentum_top_quantile
2024-09-18,159980.SZ,0.1,momentum_top_quantile
2024-09-18,161226.SZ,0.1,momentum_top_quantile
2024-09-18,511010.SH,0.1,momentum_top_quantile
2024-09-18,511030.SH,0.1,momentum_top_quantile
2024-09-18,513500.SH,0.1,momentum_top_quantile
2024-09-18,513880.SH,0.1,momentum_top_quantile
2024-09-18,516980.SH,0.1,momentum_top_quantile
2024-09-18,518880.SH,0.1,momentum_top_quantile
2024-09-23,159920.SZ,0.1,momentum_top_quantile
2024-09-23,159941.SZ,0.1,momentum_top_quantile
2024-09-23,159980.SZ,0.1,momentum_top_quantile
2024-09-23,161226.SZ,0.1,momentum_top_quantile
2024-09-23,162411.SZ,0.1,momentum_top_quantile
2024-09-23,513030.SH,0.1,momentum_top_quantile
2024-09-23,513500.SH,0.1,momentum_top_quantile
2024-09-23,513880.SH,0.1,momentum_top_quantile
2024-09-23,515220.SH,0.1,momentum_top_quantile
2024-09-30,159915.SZ,0.1,momentum_top_quantile
2024-09-30,159928.SZ,0.1,momentum_top_quantile
2024-09-30,510300.SH,0.1,momentum_top_quantile
2024-09-30,510500.SH,0.1,momentum_top_quantile
2024-09-30,510880.SH,0.1,momentum_top_quantile
2024-09-30,512100.SH,0.1,momentum_top_quantile
2024-09-30,512880.SH,0.1,momentum_top_quantile
2024-09-30,515220.SH,0.1,momentum_top_quantile
2024-09-30,516980.SH,0.1,momentum_top_quantile
2024-10-08,159819.SZ,0.1,momentum_top_quantile
2024-10-08,159915.SZ,0.1,momentum_top_quantile
2024-10-08,159928.SZ,0.1,momentum_top_quantile
2024-10-08,510300.SH,0.1,momentum_top_quantile
2024-10-08,510500.SH,0.1,momentum_top_quantile
2024-10-08,512100.SH,0.1,momentum_top_quantile
2024-10-08,512880.SH,0.1,momentum_top_quantile
2024-10-08,515220.SH,0.1,momentum_top_quantile
2024-10-08,516980.SH,0.1,momentum_top_quantile
2024-10-14,159819.SZ,0.1,momentum_top_quantile
2024-10-14,159915.SZ,0.1,momentum_top_quantile
2024-10-14,512480.SH,0.1,momentum_top_quantile
2024-10-14,512660.SH,0.1,momentum_top_quantile
2024-10-14,512880.SH,0.1,momentum_top_quantile
2024-10-14,513310.SH,0.1,momentum_top_quantile
2024-10-14,516160.SH,0.1,momentum_top_quantile
2024-10-14,562500.SH,0.1,momentum_top_quantile
2024-10-14,588000.SH,0.1,momentum_top_quantile
2024-10-21,159941.SZ,0.1,momentum_top_quantile
2024-10-21,161226.SZ,0.1,momentum_top_quantile
2024-10-21,511010.SH,0.1,momentum_top_quantile
2024-10-21,511030.SH,0.1,momentum_top_quantile
2024-10-21,511380.SH,0.1,momentum_top_quantile
2024-10-21,513030.SH,0.1,momentum_top_quantile
2024-10-21,513500.SH,0.1,momentum_top_quantile
2024-10-21,513880.SH,0.1,momentum_top_quantile
2024-10-21,518880.SH,0.1,momentum_top_quantile
2024-10-28,159819.SZ,0.1,momentum_top_quantile
2024-10-28,159915.SZ,0.1,momentum_top_quantile
2024-10-28,510500.SH,0.1,momentum_top_quantile
2024-10-28,512100.SH,0.1,momentum_top_quantile
2024-10-28,512480.SH,0.1,momentum_top_quantile
2024-10-28,512660.SH,0.1,momentum_top_quantile
2024-10-28,513310.SH,0.1,momentum_top_quantile
2024-10-28,516160.SH,0.1,momentum_top_quantile
2024-10-28,588000.SH,0.1,momentum_top_quantile
2024-11-04,510500.SH,0.1,momentum_top_quantile
2024-11-04,512100.SH,0.1,momentum_top_quantile
2024-11-04,512660.SH,0.1,momentum_top_quantile
2024-11-04,512880.SH,0.1,momentum_top_quantile
2024-11-04,513880.SH,0.1,momentum_top_quantile
2024-11-04,516160.SH,0.1,momentum_top_quantile
2024-11-04,516980.SH,0.1,momentum_top_quantile
2024-11-04,518880.SH,0.1,momentum_top_quantile
2024-11-04,562500.SH,0.1,momentum_top_quantile
2024-11-11,159915.SZ,0.1,momentum_top_quantile
2024-11-11,159928.SZ,0.1,momentum_top_quantile
2024-11-11,162411.SZ,0.1,momentum_top_quantile
2024-11-11,510300.SH,0.1,momentum_top_quantile
2024-11-11,512480.SH,0.1,momentum_top_quantile
2024-11-11,512880.SH,0.1,momentum_top_quantile
2024-11-11,516980.SH,0.1,momentum_top_quantile
