date,turnover,transaction_cost,strategy,optimizer_status,optimizer_target_exposure,optimizer_exposure_limit,optimizer_objective,optimizer_signal_component,optimizer_risk_component,optimizer_crowding_component,optimizer_turnover_component,optimizer_ex_ante_volatility,optimizer_iterations
2019-12-02,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2019-12-09,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2019-12-16,0.9,0.00027,momentum_top_quantile,,,,,,,,,,
2019-12-23,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2019-12-30,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2020-01-06,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-01-13,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2020-01-20,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2020-02-03,0.6000000000000001,0.00018000000000000004,momentum_top_quantile,,,,,,,,,,
2020-02-10,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-02-17,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-02-24,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2020-03-02,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-03-09,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2020-03-16,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-03-23,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2020-03-30,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-04-07,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2020-04-13,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2020-04-20,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-04-27,0.9,0.00027,momentum_top_quantile,,,,,,,,,,
2020-05-06,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-05-11,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-05-18,0.6000000000000001,0.00018000000000000004,momentum_top_quantile,,,,,,,,,,
2020-05-25,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2020-06-01,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2020-06-08,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2020-06-15,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-06-22,1.3000000000000003,0.0003900000000000001,momentum_top_quantile,,,,,,,,,,
2020-06-29,0.5,0.00015,momentum_top_quantile,,,,,,,,,,
2020-07-06,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2020-07-13,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2020-07-20,1.6,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2020-07-27,1.3,0.00039000000000000005,momentum_top_quantile,,,,,,,,,,
2020-08-03,1.1,0.00033000000000000005,momentum_top_quantile,,,,,,,,,,
2020-08-10,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-08-17,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2020-08-24,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-08-31,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2020-09-07,0.6000000000000001,0.00018000000000000004,momentum_top_quantile,,,,,,,,,,
2020-09-14,1.3000000000000003,0.0003900000000000001,momentum_top_quantile,,,,,,,,,,
2020-09-21,1.3000000000000003,0.0003900000000000001,momentum_top_quantile,,,,,,,,,,
2020-09-28,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-10-09,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-10-12,0.40000000000000013,0.00012000000000000004,momentum_top_quantile,,,,,,,,,,
2020-10-19,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2020-10-26,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2020-11-02,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2020-11-09,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2020-11-16,0.6000000000000001,0.00018000000000000004,momentum_top_quantile,,,,,,,,,,
2020-11-23,0.8000000000000002,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-11-30,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2020-12-07,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2020-12-14,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2020-12-21,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2020-12-28,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
